Side|OrderID|Company|Type|Timestamp|Price|Quantity
B|40465|ADORWELD|EQ|18:02:32|16.20|305
B|40466|ADORWELD|EQ|18:02:33|17.95|258
B|40467|ADORWELD|EQ|18:02:34|15.70|50
B|40468|ADORWELD|EQ|18:02:35|15.45|258
S|40469|ADORWELD|EQ|18:02:36|22.45|27
B|40470|ADORWELD|EQ|18:02:37|22.45|59
S|40471|ADORWELD|EQ|18:02:38|19.70|60
B|40472|ADORWELD|EQ|18:02:39|19.20|287
B|40473|ADORWELD|EQ|18:02:40|20.95|160
B|40474|ADORWELD|EQ|18:02:41|18.70|77
S|40475|ADORWELD|EQ|18:02:42|16.95|321
B|40476|ADORWELD|EQ|18:02:43|21.20|244
B|40477|ADORWELD|EQ|18:02:44|15.95|388
S|40478|ADORWELD|EQ|18:02:45|16.20|112
B|40479|ADORWELD|EQ|18:02:46|18.20|231
B|40480|ADORWELD|EQ|18:02:47|18.70|382
S|40481|ADORWELD|EQ|18:02:48|19.95|382
B|40482|ADORWELD|EQ|18:02:49|20.95|388
S|40483|ADORWELD|EQ|18:02:50|22.20|413
S|40484|ADORWELD|EQ|18:02:51|19.20|128
S|40485|ADORWELD|EQ|18:02:52|20.95|287
S|40486|ADORWELD|EQ|18:02:53|19.45|82
B|40487|ADORWELD|EQ|18:02:54|17.95|27
S|40488|ADORWELD|EQ|18:02:55|18.70|22
S|40489|ADORWELD|EQ|18:02:56|16.70|414
B|40490|ADORWELD|EQ|18:02:57|21.45|448
S|40491|ADORWELD|EQ|18:02:58|16.20|369
B|40492|ADORWELD|EQ|18:02:59|15.95|475
S|40493|ADORWELD|EQ|18:03:00|22.20|353
B|40494|ADORWELD|EQ|18:03:01|21.70|101
B|40495|ADORWELD|EQ|18:03:02|22.45|357
S|40496|ADORWELD|EQ|18:03:03|20.95|276
B|40497|ADORWELD|EQ|18:03:04|20.45|117
S|40498|ADORWELD|EQ|18:03:05|15.45|133
B|40499|ADORWELD|EQ|18:03:06|17.45|230
S|40500|ADORWELD|EQ|18:03:07|15.20|285
S|40501|ADORWELD|EQ|18:03:08|20.95|210
S|40502|ADORWELD|EQ|18:03:09|17.20|63
B|40503|ADORWELD|EQ|18:03:10|20.45|483
B|40504|ADORWELD|EQ|18:03:11|19.95|481
B|40505|ADORWELD|EQ|18:03:12|21.20|430
B|40506|ADORWELD|EQ|18:03:13|22.20|206
B|40507|ADORWELD|EQ|18:03:14|15.70|347
S|40508|ADORWELD|EQ|18:03:15|15.95|298
B|40509|ADORWELD|EQ|18:03:16|21.95|170
B|40510|ADORWELD|EQ|18:03:17|16.20|340
S|40511|ADORWELD|EQ|18:03:18|15.20|245
S|40512|ADORWELD|EQ|18:03:19|16.45|415
S|40513|ADORWELD|EQ|18:03:20|21.45|237
B|40514|ADORWELD|EQ|18:03:21|15.20|178
S|40515|ADORWELD|EQ|18:03:22|16.70|163
B|40516|ADORWELD|EQ|18:03:23|21.95|181
S|40517|ADORWELD|EQ|18:03:24|16.70|165
B|40518|ADORWELD|EQ|18:03:25|20.70|439
S|40519|ADORWELD|EQ|18:03:26|20.20|78
B|40520|ADORWELD|EQ|18:03:27|22.45|145
S|40521|ADORWELD|EQ|18:03:28|20.70|85
S|40522|ADORWELD|EQ|18:03:29|16.45|472
S|40523|ADORWELD|EQ|18:03:30|20.95|280
S|40524|ADORWELD|EQ|18:03:31|21.20|360
S|40525|ADORWELD|EQ|18:03:32|19.45|166
S|40526|ADORWELD|EQ|18:03:33|17.45|406
S|40527|ADORWELD|EQ|18:03:34|19.45|2
S|40528|ADORWELD|EQ|18:03:35|18.95|276
S|40529|ADORWELD|EQ|18:03:36|20.20|8
S|40530|ADORWELD|EQ|18:03:37|16.45|427
S|40531|ADORWELD|EQ|18:03:38|18.20|22
S|40532|ADORWELD|EQ|18:03:39|18.70|149
B|40533|ADORWELD|EQ|18:03:40|17.95|222
S|40534|ADORWELD|EQ|18:03:41|18.95|428
S|40535|ADORWELD|EQ|18:03:42|19.45|395
B|40536|ADORWELD|EQ|18:03:43|15.95|257
S|40537|ADORWELD|EQ|18:03:44|17.45|366
S|40538|ADORWELD|EQ|18:03:45|20.70|421
B|40539|ADORWELD|EQ|18:03:46|20.70|71
S|40540|ADORWELD|EQ|18:03:47|20.70|338
B|40541|ADORWELD|EQ|18:03:48|16.20|61
B|40542|ADORWELD|EQ|18:03:49|16.45|187
S|40543|ADORWELD|EQ|18:03:50|18.95|428
S|40544|ADORWELD|EQ|18:03:51|16.70|76
S|40545|ADORWELD|EQ|18:03:52|19.20|103
S|40546|ADORWELD|EQ|18:03:53|20.70|229
B|40547|ADORWELD|EQ|18:03:54|16.45|428
B|40548|ADORWELD|EQ|18:03:55|15.70|70
S|40549|ADORWELD|EQ|18:03:56|16.20|445
B|40550|ADORWELD|EQ|18:03:57|18.95|277
B|40551|ADORWELD|EQ|18:03:58|18.45|64
S|40552|ADORWELD|EQ|18:03:59|18.20|389
B|40553|ADORWELD|EQ|18:04:00|15.45|76
S|40554|ADORWELD|EQ|18:04:01|18.20|404
B|40555|ADORWELD|EQ|18:04:02|20.70|380
B|40556|ADORWELD|EQ|18:04:03|21.70|375
S|40557|ADORWELD|EQ|18:04:04|21.95|292
S|40558|ADORWELD|EQ|18:04:05|15.70|134
S|40559|ADORWELD|EQ|18:04:06|20.20|380
S|40560|ADORWELD|EQ|18:04:07|19.70|186
B|40561|ADORWELD|EQ|18:04:08|20.95|329
B|40562|ADORWELD|EQ|18:04:09|17.95|184
S|40563|ADORWELD|EQ|18:04:10|21.45|397
B|40564|ADORWELD|EQ|18:04:11|17.20|191
B|40565|ADORWELD|EQ|18:04:12|16.95|493
B|40566|ADORWELD|EQ|18:04:13|15.20|50
S|40567|ADORWELD|EQ|18:04:14|20.45|469
S|40568|ADORWELD|EQ|18:04:15|17.95|263
B|40569|ADORWELD|EQ|18:04:16|20.95|353
S|40570|ADORWELD|EQ|18:04:17|17.95|161
B|40571|ADORWELD|EQ|18:04:18|18.70|377
S|40572|ADORWELD|EQ|18:04:19|17.95|208
S|40573|ADORWELD|EQ|18:04:20|17.45|45
B|40574|ADORWELD|EQ|18:04:21|20.45|315
B|40575|ADORWELD|EQ|18:04:22|17.45|242
S|40576|ADORWELD|EQ|18:04:23|21.70|484
S|40577|ADORWELD|EQ|18:04:24|21.95|417
B|40578|ADORWELD|EQ|18:04:25|17.45|321
B|40579|ADORWELD|EQ|18:04:26|21.95|116
S|40580|ADORWELD|EQ|18:04:27|21.45|248
S|40581|ADORWELD|EQ|18:04:28|17.45|492
B|40582|ADORWELD|EQ|18:04:29|15.70|115
B|40583|ADORWELD|EQ|18:04:30|15.20|6
B|40584|ADORWELD|EQ|18:04:31|16.45|240
B|40585|ADORWELD|EQ|18:04:32|20.20|219
S|40586|ADORWELD|EQ|18:04:33|22.45|175
B|40587|ADORWELD|EQ|18:04:34|15.20|482
B|40588|ADORWELD|EQ|18:04:35|19.70|283
S|40589|ADORWELD|EQ|18:04:36|19.95|213
B|40590|ADORWELD|EQ|18:04:37|20.95|298
S|40591|ADORWELD|EQ|18:04:38|17.45|279
B|40592|ADORWELD|EQ|18:04:39|15.45|282
S|40593|ADORWELD|EQ|18:04:40|15.70|192
B|40594|ADORWELD|EQ|18:04:41|16.95|259
B|40595|ADORWELD|EQ|18:04:42|19.20|321
B|40596|ADORWELD|EQ|18:04:43|22.45|223
S|40597|ADORWELD|EQ|18:04:44|19.20|13
B|40598|ADORWELD|EQ|18:04:45|17.95|11
B|40599|ADORWELD|EQ|18:04:46|21.70|481
S|40600|ADORWELD|EQ|18:04:47|19.20|126
S|40601|ADORWELD|EQ|18:04:48|19.20|255
B|40602|ADORWELD|EQ|18:04:49|19.20|448
B|40603|ADORWELD|EQ|18:04:50|18.45|60
B|40604|ADORWELD|EQ|18:04:51|19.20|487
S|40605|ADORWELD|EQ|18:04:52|22.45|43
S|40606|ADORWELD|EQ|18:04:53|17.95|175
S|40607|ADORWELD|EQ|18:04:54|19.20|13
S|40608|ADORWELD|EQ|18:04:55|21.95|474
S|40609|ADORWELD|EQ|18:04:56|15.20|82
B|40610|ADORWELD|EQ|18:04:57|18.95|100
B|40611|ADORWELD|EQ|18:04:58|16.95|276
S|40612|ADORWELD|EQ|18:04:59|22.45|305
B|40613|ADORWELD|EQ|18:05:00|21.45|448
B|40614|ADORWELD|EQ|18:05:01|15.70|416
S|40615|ADORWELD|EQ|18:05:02|17.45|96
S|40616|ADORWELD|EQ|18:05:03|16.95|57
S|40617|ADORWELD|EQ|18:05:04|19.45|325
B|40618|ADORWELD|EQ|18:05:05|17.45|382
S|40619|ADORWELD|EQ|18:05:06|21.20|362
B|40620|ADORWELD|EQ|18:05:07|20.20|477
B|40621|ADORWELD|EQ|18:05:08|20.70|376
B|40622|ADORWELD|EQ|18:05:09|22.45|486
S|40623|ADORWELD|EQ|18:05:10|18.70|143
S|40624|ADORWELD|EQ|18:05:11|22.45|335
B|40625|ADORWELD|EQ|18:05:12|17.45|376
B|40626|ADORWELD|EQ|18:05:13|18.45|384
B|40627|ADORWELD|EQ|18:05:14|15.95|283
B|40628|ADORWELD|EQ|18:05:15|15.95|235
S|40629|ADORWELD|EQ|18:05:16|15.20|101
B|40630|ADORWELD|EQ|18:05:17|16.70|361
S|40631|ADORWELD|EQ|18:05:18|16.45|345
B|40632|ADORWELD|EQ|18:05:19|20.70|307
B|40633|ADORWELD|EQ|18:05:20|20.45|341
B|40634|ADORWELD|EQ|18:05:21|20.70|210
B|40635|ADORWELD|EQ|18:05:22|21.70|401
S|40636|ADORWELD|EQ|18:05:23|19.45|456
S|40637|ADORWELD|EQ|18:05:24|18.70|49
S|40638|ADORWELD|EQ|18:05:25|21.45|44
S|40639|ADORWELD|EQ|18:05:26|19.70|414
B|40640|ADORWELD|EQ|18:05:27|20.95|92
B|40641|ADORWELD|EQ|18:05:28|19.20|30
B|40642|ADORWELD|EQ|18:05:29|16.20|2
B|40643|ADORWELD|EQ|18:05:30|17.70|166
B|40644|ADORWELD|EQ|18:05:31|21.95|468
B|40645|ADORWELD|EQ|18:05:32|20.45|324
B|40646|ADORWELD|EQ|18:05:33|15.20|33
B|40647|ADORWELD|EQ|18:05:34|21.20|447
B|40648|ADORWELD|EQ|18:05:35|18.20|242
S|40649|ADORWELD|EQ|18:05:36|16.45|301
S|40650|ADORWELD|EQ|18:05:37|21.45|336
B|40651|ADORWELD|EQ|18:05:38|17.70|472
S|40652|ADORWELD|EQ|18:05:39|20.20|288
B|40653|ADORWELD|EQ|18:05:40|18.95|418
S|40654|ADORWELD|EQ|18:05:41|15.95|356
B|40655|ADORWELD|EQ|18:05:42|18.20|287
B|40656|ADORWELD|EQ|18:05:43|20.45|439
B|40657|ADORWELD|EQ|18:05:44|22.20|195
B|40658|ADORWELD|EQ|18:05:45|16.70|337
B|40659|ADORWELD|EQ|18:05:46|17.45|452
S|40660|ADORWELD|EQ|18:05:47|18.95|140
B|40661|ADORWELD|EQ|18:05:48|16.95|260
S|40662|ADORWELD|EQ|18:05:49|22.20|10
S|40663|ADORWELD|EQ|18:05:50|17.95|48
B|40664|ADORWELD|EQ|18:05:51|22.20|361
B|40665|ADORWELD|EQ|18:05:52|16.45|363
B|40666|ADORWELD|EQ|18:05:53|21.70|306
B|40667|ADORWELD|EQ|18:05:54|22.20|295
B|40668|ADORWELD|EQ|18:05:55|16.95|433
B|40669|ADORWELD|EQ|18:05:56|20.20|412
S|40670|ADORWELD|EQ|18:05:57|15.95|349
B|40671|ADORWELD|EQ|18:05:58|15.45|337
B|40672|ADORWELD|EQ|18:05:59|18.70|107
S|40673|ADORWELD|EQ|18:06:00|21.45|458
S|40674|ADORWELD|EQ|18:06:01|18.45|259
S|40675|ADORWELD|EQ|18:06:02|22.20|476
B|40676|ADORWELD|EQ|18:06:03|15.45|432
B|40677|ADORWELD|EQ|18:06:04|20.70|12
B|40678|ADORWELD|EQ|18:06:05|17.45|162
S|40679|ADORWELD|EQ|18:06:06|18.20|122
B|40680|ADORWELD|EQ|18:06:07|22.45|46
B|40681|ADORWELD|EQ|18:06:08|19.45|119
B|40682|ADORWELD|EQ|18:06:09|21.45|166
B|40683|ADORWELD|EQ|18:06:10|16.20|121
B|40684|ADORWELD|EQ|18:06:11|20.70|106
S|40685|ADORWELD|EQ|18:06:12|17.20|476
B|40686|ADORWELD|EQ|18:06:13|19.70|369
B|40687|ADORWELD|EQ|18:06:14|18.45|223
S|40688|ADORWELD|EQ|18:06:15|18.95|232
B|40689|ADORWELD|EQ|18:06:16|22.20|436
S|40690|ADORWELD|EQ|18:06:17|15.95|436
B|40691|ADORWELD|EQ|18:06:18|22.20|425
S|40692|ADORWELD|EQ|18:06:19|20.45|312
S|40693|ADORWELD|EQ|18:06:20|17.70|458
B|40694|ADORWELD|EQ|18:06:21|22.45|410
S|40695|ADORWELD|EQ|18:06:22|17.20|380
S|40696|ADORWELD|EQ|18:06:23|20.20|378
S|40697|ADORWELD|EQ|18:06:24|19.20|414
B|40698|ADORWELD|EQ|18:06:25|18.95|281
S|40699|ADORWELD|EQ|18:06:26|15.95|59
B|40700|ADORWELD|EQ|18:06:27|20.70|364
S|40701|ADORWELD|EQ|18:06:28|15.45|192
B|40702|ADORWELD|EQ|18:06:29|19.20|435
B|40703|ADORWELD|EQ|18:06:30|22.20|348
S|40704|ADORWELD|EQ|18:06:31|15.70|239
S|40705|ADORWELD|EQ|18:06:32|17.95|368
B|40706|ADORWELD|EQ|18:06:33|16.95|60
S|40707|ADORWELD|EQ|18:06:34|20.45|248
S|40708|ADORWELD|EQ|18:06:35|16.95|443
B|40709|ADORWELD|EQ|18:06:36|16.20|306
S|40710|ADORWELD|EQ|18:06:37|17.20|311
S|40711|ADORWELD|EQ|18:06:38|22.20|2
S|40712|ADORWELD|EQ|18:06:39|16.20|350
B|40713|ADORWELD|EQ|18:06:40|20.45|20
S|40714|ADORWELD|EQ|18:06:41|21.20|132
B|40715|ADORWELD|EQ|18:06:42|19.95|495
S|40716|ADORWELD|EQ|18:06:43|16.45|232
S|40717|ADORWELD|EQ|18:06:44|19.20|63
S|40718|ADORWELD|EQ|18:06:45|16.45|62
S|40719|ADORWELD|EQ|18:06:46|20.95|256
S|40720|ADORWELD|EQ|18:06:47|17.70|284
B|40721|ADORWELD|EQ|18:06:48|20.45|434
S|40722|ADORWELD|EQ|18:06:49|18.95|278
B|40723|ADORWELD|EQ|18:06:50|18.45|332
S|40724|ADORWELD|EQ|18:06:51|19.95|496
S|40725|ADORWELD|EQ|18:06:52|18.95|237
B|40726|ADORWELD|EQ|18:06:53|17.70|82
B|40727|ADORWELD|EQ|18:06:54|15.70|261
S|40728|ADORWELD|EQ|18:06:55|18.70|38
B|40729|ADORWELD|EQ|18:06:56|17.45|341
S|40730|ADORWELD|EQ|18:06:57|19.95|82
S|40731|ADORWELD|EQ|18:06:58|20.45|475
B|40732|ADORWELD|EQ|18:06:59|21.20|360
S|40733|ADORWELD|EQ|18:07:00|16.70|23
S|40734|ADORWELD|EQ|18:07:01|19.45|164
S|40735|ADORWELD|EQ|18:07:02|20.45|21
S|40736|ADORWELD|EQ|18:07:03|22.45|461
S|40737|ADORWELD|EQ|18:07:04|19.70|44
B|40738|ADORWELD|EQ|18:07:05|15.45|220
B|40739|ADORWELD|EQ|18:07:06|16.95|229
S|40740|ADORWELD|EQ|18:07:07|19.70|228
S|40741|ADORWELD|EQ|18:07:08|16.20|379
B|40742|ADORWELD|EQ|18:07:09|21.20|183
S|40743|ADORWELD|EQ|18:07:10|16.70|341
B|40744|ADORWELD|EQ|18:07:11|19.20|168
S|40745|ADORWELD|EQ|18:07:12|21.70|351
S|40746|ADORWELD|EQ|18:07:13|15.95|180
B|40747|ADORWELD|EQ|18:07:14|15.95|90
B|40748|ADORWELD|EQ|18:07:15|16.45|143
B|40749|ADORWELD|EQ|18:07:16|18.70|400
B|40750|ADORWELD|EQ|18:07:17|18.95|468
B|40751|ADORWELD|EQ|18:07:18|20.20|483
S|40752|ADORWELD|EQ|18:07:19|21.70|229
S|40753|ADORWELD|EQ|18:07:20|16.20|485
S|40754|ADORWELD|EQ|18:07:21|21.70|434
S|40755|ADORWELD|EQ|18:07:22|20.45|70
S|40756|ADORWELD|EQ|18:07:23|21.95|483
B|40757|ADORWELD|EQ|18:07:24|21.20|106
S|40758|ADORWELD|EQ|18:07:25|16.45|403
B|40759|ADORWELD|EQ|18:07:26|17.20|207
B|40760|ADORWELD|EQ|18:07:27|20.20|63
B|40761|ADORWELD|EQ|18:07:28|20.45|255
B|40762|ADORWELD|EQ|18:07:29|15.70|53
S|40763|ADORWELD|EQ|18:07:30|21.70|317
B|40764|ADORWELD|EQ|18:07:31|20.95|125
S|40765|ADORWELD|EQ|18:07:32|17.45|437
B|40766|ADORWELD|EQ|18:07:33|16.45|124
S|40767|ADORWELD|EQ|18:07:34|17.95|500
B|40768|ADORWELD|EQ|18:07:35|22.45|256
B|40769|ADORWELD|EQ|18:07:36|16.95|166
B|40770|ADORWELD|EQ|18:07:37|21.70|256
B|40771|ADORWELD|EQ|18:07:38|20.95|457
S|40772|ADORWELD|EQ|18:07:39|21.20|500
S|40773|ADORWELD|EQ|18:07:40|21.20|418
B|40774|ADORWELD|EQ|18:07:41|20.20|53
B|40775|ADORWELD|EQ|18:07:42|22.45|72
S|40776|ADORWELD|EQ|18:07:43|17.45|178
S|40777|ADORWELD|EQ|18:07:44|15.70|401
B|40778|ADORWELD|EQ|18:07:45|15.95|480
S|40779|ADORWELD|EQ|18:07:46|19.20|409
S|40780|ADORWELD|EQ|18:07:47|19.45|88
S|40781|ADORWELD|EQ|18:07:48|20.95|131
B|40782|ADORWELD|EQ|18:07:49|20.70|78
B|40783|ADORWELD|EQ|18:07:50|21.70|304
B|40784|ADORWELD|EQ|18:07:51|19.45|294
B|40785|ADORWELD|EQ|18:07:52|18.20|185
S|40786|ADORWELD|EQ|18:07:53|21.45|194
S|40787|ADORWELD|EQ|18:07:54|15.45|9
S|40788|ADORWELD|EQ|18:07:55|19.45|382
S|40789|ADORWELD|EQ|18:07:56|15.70|420
B|40790|ADORWELD|EQ|18:07:57|17.95|329
S|40791|ADORWELD|EQ|18:07:58|19.45|24
B|40792|ADORWELD|EQ|18:07:59|17.95|259
S|40793|ADORWELD|EQ|18:08:00|21.95|85
B|40794|ADORWELD|EQ|18:08:01|20.70|172
B|40795|ADORWELD|EQ|18:08:02|21.95|496
S|40796|ADORWELD|EQ|18:08:03|22.20|141
S|40797|ADORWELD|EQ|18:08:04|19.20|83
B|40798|ADORWELD|EQ|18:08:05|19.45|172
S|40799|ADORWELD|EQ|18:08:06|22.45|165
B|40800|ADORWELD|EQ|18:08:07|22.45|78
S|40801|ADORWELD|EQ|18:08:08|22.45|167
S|40802|ADORWELD|EQ|18:08:09|22.45|240
B|40803|ADORWELD|EQ|18:08:10|17.20|297
S|40804|ADORWELD|EQ|18:08:11|20.20|459
S|40805|ADORWELD|EQ|18:08:12|19.45|279
S|40806|ADORWELD|EQ|18:08:13|20.20|179
S|40807|ADORWELD|EQ|18:08:14|21.20|486
S|40808|ADORWELD|EQ|18:08:15|15.45|155
S|40809|ADORWELD|EQ|18:08:16|16.70|314
B|40810|ADORWELD|EQ|18:08:17|21.45|75
B|40811|ADORWELD|EQ|18:08:18|20.70|174
S|40812|ADORWELD|EQ|18:08:19|18.20|93
B|40813|ADORWELD|EQ|18:08:20|15.95|113
B|40814|ADORWELD|EQ|18:08:21|20.20|185
B|40815|ADORWELD|EQ|18:08:22|22.20|102
S|40816|ADORWELD|EQ|18:08:23|21.20|252
B|40817|ADORWELD|EQ|18:08:24|17.95|329
B|40818|ADORWELD|EQ|18:08:25|19.95|340
S|40819|ADORWELD|EQ|18:08:26|18.45|18
S|40820|ADORWELD|EQ|18:08:27|17.95|283
S|40821|ADORWELD|EQ|18:08:28|17.20|315
S|40822|ADORWELD|EQ|18:08:29|20.45|490
B|40823|ADORWELD|EQ|18:08:30|21.20|213
B|40824|ADORWELD|EQ|18:08:31|16.45|125
B|40825|ADORWELD|EQ|18:08:32|21.20|45
S|40826|ADORWELD|EQ|18:08:33|21.70|470
S|40827|ADORWELD|EQ|18:08:34|21.20|243
B|40828|ADORWELD|EQ|18:08:35|19.95|242
B|40829|ADORWELD|EQ|18:08:36|20.20|196
B|40830|ADORWELD|EQ|18:08:37|21.70|119
S|40831|ADORWELD|EQ|18:08:38|16.70|238
B|40832|ADORWELD|EQ|18:08:39|18.20|69
B|40833|ADORWELD|EQ|18:08:40|20.45|205
B|40834|ADORWELD|EQ|18:08:41|21.20|90
B|40835|ADORWELD|EQ|18:08:42|17.95|387
S|40836|ADORWELD|EQ|18:08:43|15.20|373
S|40837|ADORWELD|EQ|18:08:44|15.95|79
S|40838|ADORWELD|EQ|18:08:45|16.45|490
B|40839|ADORWELD|EQ|18:08:46|19.45|112
B|40840|ADORWELD|EQ|18:08:47|22.20|258
S|40841|ADORWELD|EQ|18:08:48|17.95|206
B|40842|ADORWELD|EQ|18:08:49|19.95|131
B|40843|ADORWELD|EQ|18:08:50|19.70|272
B|40844|ADORWELD|EQ|18:08:51|17.95|298
B|40845|ADORWELD|EQ|18:08:52|17.70|189
B|40846|ADORWELD|EQ|18:08:53|20.70|400
B|40847|ADORWELD|EQ|18:08:54|19.20|33
S|40848|ADORWELD|EQ|18:08:55|18.45|268
B|40849|ADORWELD|EQ|18:08:56|20.95|297
S|40850|ADORWELD|EQ|18:08:57|17.20|285
B|40851|ADORWELD|EQ|18:08:58|20.95|367
B|40852|ADORWELD|EQ|18:08:59|19.70|208
S|40853|ADORWELD|EQ|18:09:00|20.45|299
B|40854|ADORWELD|EQ|18:09:01|17.70|350
S|40855|ADORWELD|EQ|18:09:02|22.45|191
B|40856|ADORWELD|EQ|18:09:03|21.70|365
B|40857|ADORWELD|EQ|18:09:04|16.45|193
S|40858|ADORWELD|EQ|18:09:05|16.20|66
B|40859|ADORWELD|EQ|18:09:06|18.20|429
B|40860|ADORWELD|EQ|18:09:07|19.95|329
B|40861|ADORWELD|EQ|18:09:08|21.95|385
B|40862|ADORWELD|EQ|18:09:09|20.45|333
B|40863|ADORWELD|EQ|18:09:10|21.70|446
S|40864|ADORWELD|EQ|18:09:11|18.45|76
S|40865|ADORWELD|EQ|18:09:12|21.70|18
S|40866|ADORWELD|EQ|18:09:13|17.70|304
B|40867|ADORWELD|EQ|18:09:14|15.95|12
S|40868|ADORWELD|EQ|18:09:15|15.20|366
B|40869|ADORWELD|EQ|18:09:16|22.45|209
B|40870|ADORWELD|EQ|18:09:17|15.70|150
B|40871|ADORWELD|EQ|18:09:18|20.45|300
B|40872|ADORWELD|EQ|18:09:19|17.45|11
S|40873|ADORWELD|EQ|18:09:20|18.70|117
S|40874|ADORWELD|EQ|18:09:21|19.45|390
B|40875|ADORWELD|EQ|18:09:22|20.45|479
S|40876|ADORWELD|EQ|18:09:23|17.20|219
B|40877|ADORWELD|EQ|18:09:24|22.20|215
B|40878|ADORWELD|EQ|18:09:25|20.95|497
B|40879|ADORWELD|EQ|18:09:26|16.70|186
S|40880|ADORWELD|EQ|18:09:27|22.45|430
B|40881|ADORWELD|EQ|18:09:28|17.70|162
B|40882|ADORWELD|EQ|18:09:29|19.70|303
S|40883|ADORWELD|EQ|18:09:30|19.45|357
B|40884|ADORWELD|EQ|18:09:31|18.70|474
B|40885|ADORWELD|EQ|18:09:32|21.70|355
S|40886|ADORWELD|EQ|18:09:33|18.95|43
S|40887|ADORWELD|EQ|18:09:34|16.95|254
S|40888|ADORWELD|EQ|18:09:35|20.95|179
S|40889|ADORWELD|EQ|18:09:36|16.70|237
B|40890|ADORWELD|EQ|18:09:37|16.95|356
S|40891|ADORWELD|EQ|18:09:38|22.45|69
S|40892|ADORWELD|EQ|18:09:39|17.95|407
S|40893|ADORWELD|EQ|18:09:40|15.70|406
B|40894|ADORWELD|EQ|18:09:41|18.70|160
S|40895|ADORWELD|EQ|18:09:42|19.20|448
S|40896|ADORWELD|EQ|18:09:43|19.45|83
B|40897|ADORWELD|EQ|18:09:44|22.45|73
S|40898|ADORWELD|EQ|18:09:45|21.45|428
S|40899|ADORWELD|EQ|18:09:46|22.20|14
S|40900|ADORWELD|EQ|18:09:47|22.20|391
S|40901|ADORWELD|EQ|18:09:48|21.95|60
S|40902|ADORWELD|EQ|18:09:49|17.70|321
B|40903|ADORWELD|EQ|18:09:50|18.70|36
B|40904|ADORWELD|EQ|18:09:51|21.45|320
S|40905|ADORWELD|EQ|18:09:52|20.20|268
B|40906|ADORWELD|EQ|18:09:53|15.20|6
B|40907|ADORWELD|EQ|18:09:54|21.45|455
S|40908|ADORWELD|EQ|18:09:55|21.20|331
B|40909|ADORWELD|EQ|18:09:56|20.70|481
B|40910|ADORWELD|EQ|18:09:57|17.45|91
S|40911|ADORWELD|EQ|18:09:58|22.45|238
B|40912|ADORWELD|EQ|18:09:59|17.45|140
S|40913|ADORWELD|EQ|18:10:00|21.95|247
B|40914|ADORWELD|EQ|18:10:01|17.70|62
B|40915|ADORWELD|EQ|18:10:02|19.45|114
S|40916|ADORWELD|EQ|18:10:03|15.20|55
S|40917|ADORWELD|EQ|18:10:04|19.45|482
S|40918|ADORWELD|EQ|18:10:05|17.20|148
S|40919|ADORWELD|EQ|18:10:06|21.70|381
S|40920|ADORWELD|EQ|18:10:07|19.45|472
S|40921|ADORWELD|EQ|18:10:08|17.70|221
B|40922|ADORWELD|EQ|18:10:09|16.20|252
B|40923|ADORWELD|EQ|18:10:10|17.95|471
S|40924|ADORWELD|EQ|18:10:11|15.95|283
S|40925|ADORWELD|EQ|18:10:12|19.45|201
S|40926|ADORWELD|EQ|18:10:13|17.20|23
B|40927|ADORWELD|EQ|18:10:14|19.20|480
S|40928|ADORWELD|EQ|18:10:15|19.70|200
S|40929|ADORWELD|EQ|18:10:16|17.95|406
B|40930|ADORWELD|EQ|18:10:17|21.95|463
B|40931|ADORWELD|EQ|18:10:18|20.70|465
S|40932|ADORWELD|EQ|18:10:19|16.70|119
S|40933|ADORWELD|EQ|18:10:20|17.95|451
B|40934|ADORWELD|EQ|18:10:21|20.95|346
B|40935|ADORWELD|EQ|18:10:22|21.95|273
B|40936|ADORWELD|EQ|18:10:23|18.95|203
S|40937|ADORWELD|EQ|18:10:24|19.45|289
B|40938|ADORWELD|EQ|18:10:25|18.20|338
S|40939|ADORWELD|EQ|18:10:26|21.45|31
S|40940|ADORWELD|EQ|18:10:27|17.45|348
S|40941|ADORWELD|EQ|18:10:28|16.45|232
S|40942|ADORWELD|EQ|18:10:29|15.70|420
S|40943|ADORWELD|EQ|18:10:30|17.95|52
S|40944|ADORWELD|EQ|18:10:31|15.95|77
S|40945|ADORWELD|EQ|18:10:32|22.20|204
B|40946|ADORWELD|EQ|18:10:33|16.45|400
B|40947|ADORWELD|EQ|18:10:34|15.70|69
S|40948|ADORWELD|EQ|18:10:35|18.20|342
S|40949|ADORWELD|EQ|18:10:36|22.45|217
S|40950|ADORWELD|EQ|18:10:37|21.45|278
B|40951|ADORWELD|EQ|18:10:38|15.95|293
B|40952|ADORWELD|EQ|18:10:39|21.45|186
S|40953|ADORWELD|EQ|18:10:40|22.20|59
S|40954|ADORWELD|EQ|18:10:41|20.70|382
B|40955|ADORWELD|EQ|18:10:42|18.20|291
S|40956|ADORWELD|EQ|18:10:43|16.95|188
B|40957|ADORWELD|EQ|18:10:44|18.70|41
S|40958|ADORWELD|EQ|18:10:45|17.95|235
S|40959|ADORWELD|EQ|18:10:46|21.70|267
B|40960|ADORWELD|EQ|18:10:47|20.70|392
S|40961|ADORWELD|EQ|18:10:48|22.20|426
B|40962|ADORWELD|EQ|18:10:49|16.70|331
B|40963|ADORWELD|EQ|18:10:50|16.45|431
